291,286,1,부평시장,Bupyeong Market,Incheon Line1,I119,부평,Bupyeong,Incheon Line1,I120
292,584,1,북한산보국문,Bukhansan Bogungmun,Ui Lrt Line,949,정릉,Jeongneung,Ui Lrt Line,950
293,375,1,북한산우이,Bukhansan Ui,Ui Lrt Line,941,솔밭공원,Solbat Park,Ui Lrt Line,942
294,136,1,불광,Bulgwang,LINE 3,322,녹번,Nokbeon,LINE 3,323
294,176,1,불광,Bulgwang,LINE 6,612,독바위,Dokbawi,LINE 6,613
296,517,1,사가정,Sagajeong,LINE 7,722,용마산,Yongmasan,LINE 7,723
297,120,2,사당,Sadang,LINE 2,226,낙성대,Nakseongdae,LINE 2,227
297,128,2,사당,Sadang,LINE 4,433,남태령,Namtaeryeong,LINE 4,434
299,101,4,사릉,Sareung,Gyuongchun Line,P126,금곡,Geumgok,Gyuongchun Line,P127
300,409,1,사평,Sapyeong,LINE 9,924,신논현,Sinnonhyeon,LINE 9,925
301,386,1,산본,Sanbon,LINE 4,444,수리산,Surisan,LINE 4,445
302,129,1,산성,Sanseong,LINE 8,821,남한산성입구,Namhansanseong,LINE 8,822
303,402,1,삼가,Samga,Yongin Everline,Y116,시청.용인대,City Hall Yongin Univ.,Yongin Everline,Y117
304,137,1,삼각지,Samgakji,LINE 6,628,녹사평,Noksapyeong,LINE 6,629
304,427,1,삼각지,Samgakji,LINE 4,428,신용산,Sinyongsan,LINE 4,429
306,41,5,삼동,Samdong,Gyeonggang Line,K412,경기광주,GyeonggiGwangju,Gyeonggang Line,K413
307,98,1,삼산체육관,Samsan Gymnasium,LINE 7,757,굴포천,Gulpocheon,LINE 7,758
308,355,1,삼성,Samseong,LINE 2,219,선릉,Seolleung,LINE 2,220
309,278,1,삼성중앙,Samseong Jungang,LINE 9,928,봉은사,Bongeunsa,LINE 9,929
310,617,2,삼송,Samsong,LINE 3,318,지축,Jichuk,LINE 3,319
311,312,1,삼양,Samyang,Ui Lrt Line,946,삼양사거리,Samyang Sageori,Ui Lrt Line,947
312,376,1,삼양사거리,Samyang Sageori,Ui Lrt Line,947,솔샘,Solsaem,Ui Lrt Line,948
313,354,1,삼전,Samjeon,LINE 9,931,석촌고분,Seokchon Gobun,LINE 9,932
314,640,3,상갈,Sanggal,Bundang Line,K238,청명,Cheongmyeong,Bundang Line,K239
315,134,1,상계,Sanggye,LINE 4,410,노원,Nowon,LINE 4,411
316,579,1,상도,Sangdo,LINE 7,739,장승배기,Jangseungbaegi,LINE 7,740
317,307,1,상동,Sang-dong,LINE 7,756,삼산체육관,Samsan Gymnasium,LINE 7,757
318,673,2,상록수,Sangnoksu,LINE 4,448,한대앞,Hanyang Univ. at Ansan,LINE 4,449
319,222,1,상봉,Sangbong,Gyeongui-Jungang Line,K120,망우,Mangu,Gyeongui-Jungang Line,K121
319,222,1,상봉,Sangbong,Gyuongchun Line,P120,망우,Mangu,Gyuongchun Line,P121
319,231,1,상봉,Sangbong,LINE 7,720,면목,Myeonmok,LINE 7,721
322,78,1,상수,Sangsu,LINE 6,623,광흥창,Gwangheungchang,LINE 6,624
323,510,1,상왕십리,Sangwangsimni,LINE 2,207,왕십리,Wangsimni,LINE 2,208
324,179,1,상월곡,Sangwolgok,LINE 6,642,돌곶이,Dolgoji,LINE 6,643
326,13,7,상천,Sangcheon,Gyuongchun Line,P133,가평,Gapyeong,Gyuongchun Line,P134
327,71,2,상현,Sanghyeon,Shinbundang Line,D17,광교중앙,GwanggyoJungang,Shinbundang Line,D18
328,42,1,새말,sae-mal,Uijeongbu Lrt Line,U119,경기도청북부청사,Gyeonggi Provincial Government Northern Office,Uijeongbu Lrt Line,U120
329,613,1,새절,Saejeol,LINE 6,616,증산,Jeungsan,LINE 6,617
330,132,1,샛강,Saetgang,LINE 9,916,노량진,Noryangjin,LINE 9,917
331,684,1,서강대,Sogang Univ.,Gyeongui-Jungang Line,K313,홍대입구,Hongik Univ.,Gyeongui-Jungang Line,K314
332,9,2,서구청,Seo-gu Office,Incheon Line2,I210,가정,Gajeong,Incheon Line2,I211
333,77,1,서대문,Seodaemun,LINE 5,532,광화문,Gwanghwamun,LINE 5,533
335,559,1,서부여성회관,West Woman's Community Center,Incheon Line2,I214,인천가좌,Incheon Gajwa,Incheon Line2,I215
336,672,2,서빙고,Seobinggo,Gyeongui-Jungang Line,K112,한남,Hannam,Gyeongui-Jungang Line,K113
337,279,1,서울대입구,Seoul Nat`l Univ.,LINE 2,228,봉천,Bongcheon,LINE 2,229
338,452,2,서울숲,Seoul-forest,Bundang Line,K211,압구정로데오,Apgujeongrodeo,Bundang Line,K212
339,61,3,서울역,Seoul Station,Airport Railroad Line,A01,공덕,Gongdeok,Airport Railroad Line,A02
339,126,2,서울역,Seoul Station,LINE 1,133,남영,Namyeong,LINE 1,134
339,396,1,서울역,Seoul Station,LINE 4,426,숙대입구,Sookmyung Women`s Univ.,LINE 4,427
343,616,2,서정리,Seojeong-ri,LINE 1,P163,지제,Jije,LINE 1,P164
344,255,2,서초,Seocho,LINE 2,224,방배,Bangbae,LINE 2,225
345,384,1,서현,Seohyeon,Bundang Line,K228,수내,Sunae,Bundang Line,K229
346,429,1,석계,Seokgye,LINE 1,120,신이문,Sinimun,LINE 1,121
346,655,1,석계,Seokgye,LINE 6,644,태릉입구,Taereung,LINE 6,645
348,335,1,석남,Seongnam,Incheon Line2,I213,서부여성회관,West Woman's Community Center,Incheon Line2,I214
349,565,1,석바위시장,Seokbawi Market,Incheon Line2,I220,인천시청,Inchon City Hall,Incheon Line2,I221
350,69,2,석수,Seoksu,LINE 1,P145,관악,Gwanak,LINE 1,P146
351,238,1,석천사거리,Seokcheon Sageori,Incheon Line2,I222,모래내시장,Moraenae Market,Incheon Line2,I223
352,382,1,석촌,Seokchon,LINE 8,815,송파,Songpa,LINE 8,816
352,383,1,석촌,Seokchon(Hansol Hospital),LINE 9,933,송파나루,Songpanaru,LINE 9,934
354,352,1,석촌고분,Seokchon Gobun,LINE 9,932,석촌,Seokchon(Hansol Hospital),LINE 9,933
355,478,1,선릉,Seolleung,LINE 2,220,역삼,Yeoksam,LINE 2,221
355,677,1,선릉,Seolleung,Bundang Line,K215,한티,Hanti,Bundang Line,k216
357,43,1,선바위,Seonbawi,LINE 4,435,경마공원,Seoul Racecourse Park,LINE 4,436
358,146,1,선유도,Seonyudo,LINE 9,912,당산,Dangsan,LINE 9,913
359,309,1,선정릉,Seonjeongneung,LINE 9,927,삼성중앙,Samseong Jungang,LINE 9,928
359,355,1,선정릉,Seonjeongneung,Bundang Line,K214,선릉,Seolleung,Bundang Line,K215
361,426,1,선학,Seonhak,Incheon Line1,I128,신연수,Sinyeonsu,Incheon Line1,I129
362,691,3,성균관대,Sungkyunkwan Univ.,LINE 1,P153,화서,Hwaseo,LINE 1,P154
363,327,2,성복,Seongbok,Shinbundang Line,D16,상현,Sanghyeon,Shinbundang Line,D17
364,34,1,성수,Seongsu,LINE 2,211,건대입구,Konkuk Univ.,LINE 2,212
365,270,1,성신여대입구,Sungshin Women`s Univ.,Ui Lrt Line,951,보문,Bomun,Ui Lrt Line,952
365,674,1,성신여대입구,Sungshin Women`s Univ.,LINE 4,418,한성대입구,Hansung Univ.,LINE 4,419
367,620,5,성환,Seonghwan,LINE 1,P166,직산,Jiksan,LINE 1,P167
368,268,4,세류,Seryu,LINE 1,P156,병점,Byeongjeom,LINE 1,P157
369,498,3,세마,Sema,LINE 1,P158,오산대,Osan College,LINE 1,P159
370,476,5,세종대왕릉,Sejongdaewangneung,Gyeonggang Line,K419,여주,Yeoju,Gyeonggang Line,K420
371,92,1,센트럴파크,Central Park,Incheon Line1,I137,국제업무지구,Intl. Business District,Incheon Line1,I138
372,562,1,소래포구,Soraepogu,Suin Line,K253,인천논현,Incheon Nonhyeon,Suin Line,K254
373,283,1,소사,Sosa,LINE 1,147,부천,Bucheon,LINE 1,148
374,186,3,소요산,Soyosan,LINE 1,100,동두천,Dongducheon,LINE 1,101
375,0,1,솔밭공원,Solbat Park,Ui Lrt Line,942,4.19민주묘지,April 19th National Cemetery,Ui Lrt Line,943
376,292,1,솔샘,Solsaem,Ui Lrt Line,948,북한산보국문,Bukhansan Bogungmun,Ui Lrt Line,949
377,281,1,송내,Songnae,LINE 1,150,부개,Bugae,LINE 1,151
378,568,2,송도,Songdo,Suin Line,K259,인하대,Inha Univ.,Suin Line,K261
379,654,1,송산,Songsan,Uijeongbu Lrt Line,U124,탑석,Tapseok,Uijeongbu Lrt Line,U125
380,210,1,송정,Songjeong,LINE 5,513,마곡,Magok,LINE 5,514
381,343,4,송탄,Songtan,LINE 1,P162,서정리,Seojeong-ri,LINE 1,P163
382,2,1,송파,Songpa,LINE 8,816,가락시장,Garak Market,LINE 8,817
383,675,1,송파나루,Songpanaru,LINE 9,934,한성백제,Hanseong Baekje,LINE 9,935
384,588,2,수내,Sunae,Bundang Line,K229,정자,Jeongja,Bundang Line,K230
385,214,1,수락산,Suraksan,LINE 7,711,마들,Madeul,LINE 7,712
386,157,3,수리산,Surisan,LINE 4,445,대야미,Daeyami,LINE 4,446
387,692,3,수색,Susaek,Gyeongui-Jungang Line,K317,화전,Hwajeon,Gyeongui-Jungang Line,K318
388,2,1,수서,Suseo,LINE 3,349,가락시장,Garak Market,LINE 3,350
388,275,3,수서,Suseo,Bundang Line,K221,복정,Bokjeong,Bundang Line,K222
390,368,3,수원,Suwon,LINE 1,P155,세류,Seryu,LINE 1,P156
392,227,1,수원시청,Suwon City Hall,Bundang Line,K243,매교,Maegyo,Bundang Line,K244
393,248,1,수유,Suyu,LINE 4,414,미아,Mia,LINE 4,415
394,363,2,수지구청,Suji-gu office,Shinbundang Line,D15,성복,Seongbok,Shinbundang Line,D16
395,236,1,수진,Sujin,LINE 8,825,모란,Moran,LINE 8,826
396,304,1,숙대입구,Sookmyung Women`s Univ.,LINE 4,427,삼각지,Samgakji,LINE 4,428
397,316,1,숭실대입구,Soongsil Univ.,LINE 7,738,상도,Sangdo,LINE 7,739
398,436,2,숭의,Sungui,Suin Line,K262,신포,Sinpo,Suin Line,K263
399,349,1,시민공원,Citizens Park,Incheon Line2,I219,석바위시장,Seokbawi Market,Incheon Line2,I220
400,339,1,시청,City Hall,LINE 1,132,서울역,Seoul Station,LINE 1,133
400,541,1,시청,City Hall,LINE 2,201,을지로입구,Euljiro 1(il)-ga,LINE 2,202
402,234,1,시청.용인대,City Hall Yongin Univ.,Yongin Everline,Y117,명지대,Myongji Univ.,Yongin Everline,Y118
403,108,1,신갈,Singal,Bundang Line,K236,기흥,Giheung,Bundang Line,K237
404,680,1,신금호,Singeumho,LINE 5,538,행당,Haengdang,LINE 5,539
405,474,1,신길,Singil,LINE 5,525,여의도,Yeouido,LINE 5,526
405,484,1,신길,Singil,LINE 1,138,영등포,Yeongdeungpo,LINE 1,139
407,587,3,신길온천,Singil oncheon,LINE 4,454,정왕,Jeongwang,LINE 4,455
408,16,3,신내,Sinnae,Gyuongchun Line,P122,갈매,Galmae,Gyuongchun Line,P123
409,472,1,신논현,Sinnonhyeon,LINE 9,925,언주,Eonju,LINE 9,926
410,516,1,신답,Sindap,LINE 2,211-2,용두,Yongdu,LINE 2,211-3
411,189,1,신당,Sindang,LINE 6,635,동묘앞,Dongmyo,LINE 6,636
411,323,1,신당,Sindang,LINE 2,206,상왕십리,Sangwangsimni,LINE 2,207
413,82,1,신대방,Sindaebang,LINE 2,231,구로디지털단지,Guro Digital Complex,LINE 2,232
414,269,1,신대방삼거리,Sindaebangsamgeori,LINE 7,741,보라매,Boramae,LINE 7,742
415,81,1,신도림,Sindorim,LINE 1,140,구로,Guro,LINE 1,141
415,168,1,신도림,Sindorim,LINE 2,234,도림천,Dorimcheon,LINE 2,234-1
415,242,1,신도림,Sindorim,LINE 2,234,문래,Mullae,LINE 2,235
417,552,8,신둔도예촌,Sindundoyechon,Gyeonggang Line,K416,이천,Icheon,Gyeonggang Line,K417
418,413,2,신림,Sillim,LINE 2,230,신대방,Sindaebang,LINE 2,231
419,358,1,신목동,Sinmokdong,LINE 9,911,선유도,Seonyudo,LINE 9,912
420,53,1,신반포,Sinbanpo,LINE 9,922,고속터미널,Express Bus Terminal,LINE 9,923
421,211,1,신방화,Sinbanghwa,LINE 9,904,마곡나루,Magongnaru,LINE 9,905
422,578,1,신사,Sinsa,LINE 3,337,잠원,Jamwon,LINE 3,338
423,189,1,신설동,Sinseol-dong,LINE 1,126,동묘앞,Dongmyo,LINE 1,127
426,529,1,신연수,Sinyeonsu,Incheon Line1,I129,원인재,Woninjae,Incheon Line1,I130
427,553,1,신용산,Sinyongsan,LINE 4,429,이촌,Ichon,LINE 4,430
428,91,3,신원,Sinwon,Gyeongui-Jungang Line,K131,국수,Guksu,Gyeongui-Jungang Line,K132
429,514,1,신이문,Sinimun,LINE 1,121,외대앞,Hankuk Univ. of Foreign Studies,LINE 1,122
430,239,1,신정,Sinjeong,LINE 5,519,목동,Mok-dong,LINE 5,520
431,117,1,신정네거리,Sinjeongnegeori,LINE 2,234-3,까치산,Kkachisan,LINE 2,234-4
432,284,1,신중동,Sinjung-dong,LINE 7,754,부천시청,Bucheon City Hall,LINE 7,755
434,339,9,신촌,Sinchon,Gyeongui-Jungang Line,P312,서울역,Seoul Station,Gyeongui-Jungang Line,P313
434,548,1,신촌,Sinchon,LINE 2,240,이대,Ewha Womans Univ.,LINE 2,241
436,557,1,신포,Sinpo,Suin Line,K263,인천,Incheon,Suin Line,K264
437,152,1,신풍,Sinpung,LINE 7,743,대림,Daerim,LINE 7,744
438,395,1,신흥,Sinheung,LINE 8,824,수진,Sujin,LINE 8,825
439,393,2,쌍문,Ssangmun,LINE 4,413,수유,Suyu,LINE 4,414
440,441,2,쌍용,Ssangyong,LINE 1,P171,아산,Asan,LINE 1,P172
441,259,5,아산,Asan,LINE 1,P172,배방,Baebang,LINE 1,P174
442,332,1,아시아드경기장,Asiad Stadium,Incheon Line2,I209,서구청,Seo-gu Office,Incheon Line2,I210
443,496,3,아신,Asin,Gyeongui-Jungang Line,K133,오빈,Obin,Gyeongui-Jungang Line,K134
444,72,2,아차산,Achasan,LINE 5,545,광나루,Gwangnaru,LINE 5,546
445,648,1,아현,Ahyeon,LINE 2,242,충정로,Chungjeongno,LINE 2,243
446,593,1,안국,Anguk,LINE 3,328,종로3가,Jongno 3(sam)-ga,LINE 3,329
447,407,2,안산,Ansan,LINE 4,453,신길온천,Singil oncheon,LINE 4,454
448,52,1,안암,Anam,LINE 6,639,고려대,Korea Univ.,LINE 6,640
449,235,2,안양,Anyang,LINE 1,P147,명학,Myeonghak,LINE 1,P148
450,628,1,암사,Amsa,LINE 8,810,천호,Cheonho,LINE 8,811
451,422,2,압구정,Apgujeong,LINE 3,336,신사,Sinsa,LINE 3,337
452,20,1,압구정로데오,Apgujeongrodeo,Bundang Line,K212,강남구청,Gangnam-gu Office,Bundang Line,K213
453,648,1,애오개,Aeogae,LINE 5,530,충정로,Chungjeongno,LINE 5,531
454,526,2,야당,Yadang,Gyeongui-Jungang Line,K328,운정,Unjeong,Gyeongui-Jungang Line,K329
455,549,2,야탑,Yatap,Bundang Line,K226,이매,Imae,Bundang Line,K227
456,107,1,약수,Yaksu,LINE 3,333,금호,Geumho,LINE 3,334
456,632,1,약수,Yaksu,LINE 6,633,청구,Cheonggu,LINE 6,634
458,428,5,양수,Yangsu,Gyeongui-Jungang Line,K130,신원,Sinwon,Gyeongui-Jungang Line,K131
459,84,3,양원,Yangwon,Gyeongui-Jungang Line,K122,구리,Guri,Gyeongui-Jungang Line,K123
460,228,1,양재,Yangjae,LINE 3,342,매봉,Maebong,LINE 3,343
460,462,2,양재,Yangjae,Shinbundang Line,D8,양재시민의숲,Yangjae Citizen's Forest,Shinbundang Line,D9
462,631,3,양재시민의숲,Yangjae Citizen's Forest,Shinbundang Line,D9,청계산입구,Cheonggyesan,Shinbundang Line,D10
463,163,2,양정,Yangjeong,Gyeongui-Jungang Line,K125,덕소,Deokso,Gyeongui-Jungang Line,K126
464,138,2,양주,Yangju,LINE 1,107,녹양,Nogyang,LINE 1,108
465,431,2,양천구청,Yangcheon-gu Office,LINE 2,234-2,신정네거리,Sinjeongnegeori,LINE 2,234-3
466,6,1,양천향교,Yangcheon Hyanggyo,LINE 9,906,가양,Gayang,LINE 9,907
467,485,1,양평,Yangpyeong,LINE 5,522,영등포구청,Yeongdeungpo-gu Office,LINE 5,523
467,528,6,양평,Yangpyeong,Gyeongui-Jungang Line,K135,원덕,Wondeok,Gyeongui-Jungang Line,K136
469,379,1,어룡,eoryong,Uijeongbu Lrt Line,U123,송산,Songsan,Uijeongbu Lrt Line,U124
470,34,1,어린이대공원,Children`s  Grand Park,LINE 7,726,건대입구,Konkuk Univ.,LINE 7,727
471,191,1,어정,Eojeong,Yongin Everline,Y113,동백,Dongbaek,Yongin Everline,Y114
472,359,1,언주,Eonju,LINE 9,926,선정릉,Seonjeongneung,LINE 9,927
473,219,2,여의나루,Yeouinaru,LINE 5,527,마포,Mapo,LINE 5,528
474,330,1,여의도,Yeouido,LINE 9,915,샛강,Saetgang,LINE 9,916
474,473,1,여의도,Yeouido,LINE 5,526,여의나루,Yeouinaru,LINE 5,527
477,373,2,역곡,Yeokgok,LINE 1,146,소사,Sosa,LINE 1,147
478,18,1,역삼,Yeoksam,LINE 2,221,강남,Gangnam,LINE 2,222
479,294,1,역촌,Yeokchon,LINE 6,611,불광,Bulgwang,LINE 6,612
480,378,3,연수,Yeonsu,Suin Line,K258,송도,Songdo,Suin Line,K259
481,86,1,연신내,Yeonsinnae,LINE 6,614,구산,Gusan,LINE 6,615
481,294,1,연신내,Yeonsinnae,LINE 3,321,불광,Bulgwang,LINE 3,322
483,419,1,염창,Yeomchang,LINE 9,910,신목동,Sinmokdong,LINE 9,911
484,415,2,영등포,Yeongdeungpo,LINE 1,139,신도림,Sindorim,LINE 1,140
485,146,1,영등포구청,Yeongdeungpo-gu Office,LINE 2,236,당산,Dangsan,LINE 2,237
485,487,1,영등포구청,Yeongdeungpo-gu Office,LINE 5,523,영등포시장,Yeongdeungpo Market,LINE 5,524
487,405,1,영등포시장,Yeongdeungpo Market,LINE 5,524,신길,Singil,LINE 5,525
488,524,3,영종,Yeongjong,Airport Railroad Line,A072,운서,Unseo,Airport Railroad Line,A08
489,226,2,영통,Yeongtong,Bundang Line,K240,망포,Mangpo,Bundang Line,K241
490,567,1,예술회관,Arts Center,Incheon Line1,I125,인천터미널,Incheon Bus Terminal,Incheon Line1,I126
491,28,1,오금,Ogeum,LINE 5,P552,개롱,Gaerong,LINE 5,P553
493,501,2,오류동,Oryu-dong,LINE 1,144,온수,Onsu,LINE 1,145
494,603,2,오리,Ori,Bundang Line,K232,죽전,Jukjeon,Bundang Line,K233
495,467,1,오목교,Omokgyo,LINE 5,521,양평,Yangpyeong,LINE 5,522
496,467,2,오빈,Obin,Gyeongui-Jungang Line,K134,양평,Yangpyeong,Gyeongui-Jungang Line,K135
497,621,3,오산,Osan,LINE 1,P160,진위,Jinwi,LINE 1,P161
498,497,3,오산대,Osan College,LINE 1,P159,오산,Osan,LINE 1,P160
499,143,2,오이도,Oido,Suin Line,K250,달월,Dalwol,Suin Line,K251
501,119,2,온수,Onsu,LINE 7,750,까치울,Kkachiul,LINE 7,751
501,451,2,옥수,Oksu,LINE 3,335,압구정,Apgujeong,LINE 3,336
501,477,1,온수,Onsu,LINE 1,145,역곡,Yeokgok,LINE 1,146
501,542,22,옥수,Oksu,Gyeongui-Jungang Line,K114,응봉,Eungbong,Gyeongui-Jungang Line,K115
505,433,5,온양온천,Onyang oncheon,LINE 1,P176,신창,Sinchang,LINE 1,P177
506,203,1,올림픽공원,Olympic Park,LINE 9,936,둔촌오륜,Dunchon Oryun,LINE 9,937
506,256,1,올림픽공원,Olympic Park,LINE 5,P550,방이,Bangi,LINE 5,P551
508,178,1,완정,Wanjeong,Incheon Line2,I205,독정,Dokjeong,Incheon Line2,I206
509,36,1,왕길,Wanggil,Incheon Line2,I202,검단사거리,Geomdan Sageori,Incheon Line2,I203
510,216,1,왕십리,Wangsimni,LINE 5,540,마장,Majang,LINE 5,541
510,338,2,왕십리,Wangsimni,Bundang Line,K210,서울숲,Seoul-forest,Bundang Line,K211
510,636,2,왕십리,Wangsimni,Gyeongui-Jungang Line,K116,청량리,Cheongnyangni,Gyeongui-Jungang Line,K117
510,676,1,왕십리,Wangsimni,LINE 2,208,한양대,Hanyang Univ.,LINE 2,209
514,694,1,외대앞,Hankuk Univ. of Foreign Studies,LINE 1,122,회기,Hoegi,LINE 1,123
515,364,2,용답,Yongdap,LINE 2,211-1,성수,Seongsu,LINE 2,211
515,410,1,용답,Yongdap,LINE 2,211-1,신답,Sindap,LINE 2,211-2
516,423,1,용두,Yongdu,LINE 2,211-3,신설동,Sinseol-dong,LINE 2,211-4
517,605,1,용마산,Yongmasan,LINE 7,723,중곡,Junggok,LINE 7,724
518,618,4,용문,Yongmun,Gyeongui-Jungang Line,K137,지평,Jipyeong,Gyeongui-Jungang Line,K138
519,132,3,용산,Yongsan,LINE 1,135,노량진,Noryangjin,LINE 1,136
519,553,2,용산,Yongsan,Gyeongui-Jungang Line,K110,이촌,Ichon,Gyeongui-Jungang Line,K111
521,689,1,우장산,Ujangsan,LINE 5,516,화곡,Hwagok,LINE 5,517
522,458,2,운길산,Ungilsan,Gyeongui-Jungang Line,K129,양수,Yangsu,Gyeongui-Jungang Line,K130
523,57,1,운동장.송담대,Stadium Songdam College,Yongin Everline,Y120,고진,Gojin,Yongin Everline,Y121
524,67,4,운서,Unseo,Airport Railroad Line,A08,공항화물청사,Incheon Intl. Airport Cargo Terminal,Airport Railroad Line,A09
526,102,3,운정,Unjeong,Gyeongui-Jungang Line,K329,금릉,Geumneung,Gyeongui-Jungang Line,K330
527,531,3,원당,Wondang,LINE 3,316,원흥,Wonheung,LINE 3,317
528,518,5,원덕,Wondeok,Gyeongui-Jungang Line,K136,용문,Yongmun,Gyeongui-Jungang Line,K137
529,199,1,원인재,Woninjae,Incheon Line1,I130,동춘,Dongchun,Incheon Line1,I131
529,480,1,원인재,Woninjae,Suin Line,K257,연수,Yeonsu,Suin Line,K258
531,310,2,원흥,Wonheung,LINE 3,317,삼송,Samsong,LINE 3,318
532,75,1,월계,Wolgye,LINE 1,118,광운대,Kwangwoon Univ.,LINE 1,119
533,324,1,월곡,Wolgok,LINE 6,641,상월곡,Sangwolgok,LINE 6,642
534,372,1,월곶,Wolgot,Suin Line,K252,소래포구,Soraepogu,Suin Line,K253
535,220,1,월드컵경기장,World Cup Stadium,LINE 6,619,마포구청,Mapo-gu Office,LINE 6,620
536,660,2,월롱,Wollong,Gyeongui-Jungang Line,K333,파주,Paju,Gyeongui-Jungang Line,K334
537,539,1,을지로3가,Euljiro 3(sam)-ga,LINE 2,203,을지로4가,Euljiro 4(sa)-ga,LINE 2,204
537,648,1,을지로3가,Euljiro 3(sam)-ga,LINE 3,330,충무로,Chungmuro,LINE 3,331
539,182,1,을지로4가,Euljiro 4(sa)-ga,LINE 2,204,동대문역사문화공원,Dongdaemun History  Culture Park,LINE 2,205
539,182,1,을지로4가,Euljiro 4(sa)-ga,LINE 5,535,동대문역사문화공원,Dongdaemun History  Culture Park,LINE 5,536
541,537,1,을지로입구,Euljiro 1(il)-ga,LINE 2,202,을지로3가,Euljiro 3(sam)-ga,LINE 2,203
542,510,1,응봉,Eungbong,Gyeongui-Jungang Line,K115,왕십리,Wangsimni,Gyeongui-Jungang Line,K116
543,329,1,응암,Eungam,LINE 6,610,새절,Saejeol,LINE 6,616
543,479,1,응암,Eungam,LINE 6,610,역촌,Yeokchon,LINE 6,611
544,362,3,의왕,Uiwang,LINE 1,P152,성균관대,Sungkyunkwan Univ.,LINE 1,P153
545,697,2,의정부,Uijeongbu,LINE 1,110,회룡,Hoeryong,LINE 1,111
546,704,1,의정부시청,Uijeongbu City Hall,Uijeongbu Lrt Line,U114,흥선,Heungseon,Uijeongbu Lrt Line,U115
547,194,1,의정부중앙,Uijeongbu Jung-ang,Uijeongbu Lrt Line,U117,동오,Dong-o,Uijeongbu Lrt Line,U118
548,445,1,이대,Ewha Womans Univ.,LINE 2,241,아현,Ahyeon,LINE 2,242
549,306,7,이매,Imae,Gyeonggang Line,K411,삼동,Samdong,Gyeonggang Line,K412
549,345,1,이매,Imae,Bundang Line,K227,서현,Seohyeon,Bundang Line,K228
551,125,1,이수,Isu,LINE 7,736,남성,Namseong,LINE 7,737
552,282,5,이천,Icheon,Gyeonggang Line,K417,부발,Bubal,Gyeonggang Line,K418
553,196,3,이촌,Ichon,LINE 4,430,동작,Dongjak,LINE 4,431
553,336,2,이촌,Ichon,Gyeongui-Jungang Line,K111,서빙고,Seobinggo,Gyeongui-Jungang Line,K112
555,671,1,이태원,Itaewon,LINE 6,630,한강진,Hangangjin,LINE 6,631
556,665,2,인덕원,Indeogwon,LINE 4,440,평촌,Pyeongchon,LINE 4,441
559,8,1,인천가좌,Incheon Gajwa,Incheon Line2,I215,가재울,Gajaeul,Incheon Line2,I216
560,561,6,인천공항1터미널,Incheon Intl. Airport,Airport Railroad Line,A10,인천공항2터미널,Incheon Int’l Airport Terminal 2,Airport Railroad Line,A11
562,683,1,인천논현,Incheon Nonhyeon,Suin Line,K254,호구포,Hogupo,Suin Line,K255
563,525,1,인천대공원,Incheon Grand Park,Incheon Line2,I226,운연,Unyeon,Incheon Line2,I227
564,371,1,인천대입구,Incheon Nat'l Univ.,Incheon Line1,I136,센트럴파크,Central Park,Incheon Line1,I137
565,351,1,인천시청,Inchon City Hall,Incheon Line2,I221,석천사거리,Seokcheon Sageori,Incheon Line2,I222
565,490,1,인천시청,Incheon City Hall,Incheon Line1,I124,예술회관,Arts Center,Incheon Line1,I125
567,245,1,인천터미널,Incheon Bus Terminal,Incheon Line1,I126,문학경기장,Munhak Sports Complex,Incheon Line1,I127
568,398,2,인하대,Inha Univ.,Suin Line,K261,숭의,Sungui,Suin Line,K262
569,653,2,일산,Ilsan,Gyeongui-Jungang Line,K326,탄현,Tanhyeon,Gyeongui-Jungang Line,K327
570,388,2,일원,Irwon,LINE 3,348,수서,Suseo,LINE 3,349
572,48,1,임학,Imhak,Incheon Line1,I113,계산,Gyesan,Incheon Line1,I114
573,17,1,작전,Jakjeon,Incheon Line1,I116,갈산,Galsan,Incheon Line1,I117
574,352,1,잠실,Jamsil,LINE 8,814,석촌,Seokchon,LINE 8,815
574,577,1,잠실,Jamsil,LINE 2,216,잠실새내,Jamsilsaenae,LINE 2,217
576,574,1,잠실나루,Jamsillaru,LINE 2,215,잠실,Jamsil,LINE 2,216
577,597,1,잠실새내,Jamsilsaenae,LINE 2,217,종합운동장,Sports Complex,LINE 2,218
578,53,1,잠원,Jamwon,LINE 3,338,고속터미널,Express Bus Terminal,LINE 3,339
579,414,1,장승배기,Jangseungbaegi,LINE 7,740,신대방삼거리,Sindaebangsamgeori,LINE 7,741
580,170,1,장암,Jangam,LINE 7,709,도봉산,Dobongsan,LINE 7,710
581,275,1,장지,Jangji,LINE 8,819,복정,Bokjeong,LINE 8,820
582,94,2,장한평,Janghanpyeong,LINE 5,543,군자,Gunja,LINE 5,544
584,365,1,정릉,Jeongneung,Ui Lrt Line,950,성신여대입구,Sungshin Women`s Univ.,Ui Lrt Line,951
585,213,1,정발산,Jeongbalsan,LINE 3,311,마두,Madu,LINE 3,312
586,556,3,정부과천청사,Government Complex Gwacheon,LINE 4,439,인덕원,Indeogwon,LINE 4,440
587,499,2,정왕,Jeongwang,LINE 4,455,오이도,Oido,LINE 4,456
588,246,2,정자,Jeongja,Bundang Line,K230,미금,Migeum,Bundang Line,K231
588,246,2,정자,Jeongja,Shinbundang Line,D12,미금,Migeum,Shinbundang Line,D13
